"","primary_key","modelprob"
"130",46147143,0.454427748828958
"131",48663586,0.00080367671431637
"132",48984523,0.00179091787736631
"133",44380509,0.00121464435407239
"134",43954448,0.00181348306867147
"135",48652326,0.00115527226405854
"136",48355299,0.110443943864321
"137",43290695,0.0100481330318908
"138",46750164,0.832241417478772
"139",44580537,0.882938441776726
"140",44931538,0.0035273122884643
"141",48086822,0.00343867493434795
"142",49134001,0.135181436846097
"143",43731551,0.0310769453951405
"144",48745519,0.405692657679851
"145",49152153,0.0768466062625971
"146",48460109,0.0238891386931999
"147",48615350,0.12510307758925
"148",46757701,0.000192389416315603
"149",45001033,0.0408673258077588
"150",45144049,0.045443079945843
"151",46725498,0.277487976371561
"152",48282688,0.737956355376714
"153",45164695,0.303024529940093
"154",43567397,0.160347481478272
"155",48617060,0.00430301912751071
"156",45614696,2.09191587821869e-06
"157",43531934,0.000287624885174914
"158",44935342,0.00219484974319576
"159",44536670,0.0056475916425798
"160",46000504,0.0826421019582087
"161",44822064,0.0794174641553379
"162",43377275,0.291548578734986
"163",45328814,0.265878237010601
"164",45684817,0.777866703687625
"165",43411021,0.195034471237551
"166",46704285,0.00303643942839157
"167",46906713,0.00495041583541434
"168",43129588,4.09824552396867e-05
"169",43274505,2.68024941684938e-05
"170",43607226,0.0290630875959952
"171",44386640,0.00322851549739023
"172",46110015,0.172783561301887
"173",44351359,0.641204248862067
"174",48793311,0.0480804394024431
"175",44332199,0.066757899368692
"176",44941084,0.0674567961921338
"177",45988265,0.31609501345291
"178",48614824,0.306379225990072
"179",43553272,0.162935190503959
"180",48749593,0.939688643677762
"181",48922610,0.884039675214211
"182",44757523,0.00566682556850112
"183",46277175,0.00535467270893775
"184",46913882,0.8488413726441
"185",46007659,0.204180497547242
"186",45822412,0.0736894192244522
"187",45314752,1.68467047995567e-07
"188",45490556,1.39853015676579e-07
"189",45530030,1.51133279111787e-07
"190",45179830,1.3906998251857e-06
"191",43387387,0.184264502020826
"192",44964163,0.0136787526010591
"193",43776190,0.00644636836681044
"194",46868899,0.0144118154238729
"195",44131023,0.0923562104336997
"196",48922068,0.0329264080907283
"197",45617222,0.0350225170078548
"198",48358297,0.351213700854602
"199",45937968,0.0721872747562437
"200",48095542,0.22352569332297
"201",48478192,0.0823248451066833
"202",44561456,0.119873247354957
"203",47526242,0.0339934678261756
"204",48163825,0.00127782071481358
"205",45535455,0.0466341151298742
"206",49170175,0.310940610044899
"207",44801404,0.0294596340399216
"208",48308771,0.00116468764420269
"209",48909540,0.196620027392406
"210",47028140,0.237766584400687
"211",46748507,0.0271402160646178
"212",43127156,0.000467382657468941
"213",43115586,0.000237464842490494
"214",47050561,0.109882979725599
"215",46267641,0.133278208181926
"216",43939342,0.22321907654578
"217",48519127,0.0403765027743133
"218",43091132,0.0734020356441436
"219",46902511,0.0725720110607934
"220",43101478,0.0820247968266531
"221",44991898,0.4527039015386
"222",45529541,0.421151347938377
"223",48912170,0.0906753600296749
"224",45174248,0.000693941723778342
"225",46697055,0.00164436730120029
"226",47555518,0.00166278697501456
"227",46697052,0.00164436730120029
"228",44966448,0.189638437694714
"229",47566436,0.190283113072846
"230",44754653,0.0010520204874755
"231",44349576,0.0205927750843881
"232",43102800,0.686624004765793
"233",48152980,0.598822859840905
"234",48151080,0.693102227977074
"235",48636652,2.77795316838705e-05
"236",43765993,2.64625801717935e-05
"237",46097455,0.00060952355678639
"238",48959078,0.140458972927862
"239",43072181,0.129062475745521
"240",45120322,0.156634230985983
"241",43769132,0.106599971405311
"242",47586155,0.00643578465003986
"243",49161469,0.490424025599807
"244",46282139,0.120481202210604
"245",48352544,0.306528159141457
"246",48148352,0.0647762060513461
"247",46915809,0.339272387363318
"248",43558623,0.0547799236800777
"249",48620928,0.0145130955916114
"250",44178996,0.0186482307003834
"251",48290583,0.611274119770368
"252",45103316,0.454815757267656
"253",48130517,0.00836988764026794
"254",48289471,0.0119691577267275
"255",48916407,0.0927575827365919
"256",43538933,0.017354216674696
"257",43123009,0.0176560616737936
"258",43133204,0.0176560616737936
"259",43133208,0.0176560616737936
"260",45792581,0.0485210686830532
"261",43101418,0.171942617690877
"262",48596690,0.0907905207152137
"263",43400621,0.00231801571204814
"264",45521949,0.0350038142744054
"265",44369416,0.00224424671170382
"266",46270977,0.0119634138646889
"267",49169717,0.00997715496428411
"268",48090605,0.00812884005477213
"269",46085223,0.00821607631610481
"270",45618463,0.0131667959844764
"271",49137615,0.00924868328431963
"272",49127022,0.00921555684586031
"273",45001487,0.860755258518421
"274",43945367,0.854363737188699
"275",44362373,0.187347533685682
"276",47064659,0.000325556172304729
"277",48103143,0.00791232729878391
"278",45460155,0.0752367072904047
"279",43229322,0.0389660008296323
"280",45175340,0.0870048206698663
"281",43380401,0.132952838749396
"282",43959597,0.0113545747109772
"283",45670220,0.964322769491413
"284",45528591,0.0221360433371687
"285",45820732,0.00741223264308378
"286",45673719,0.000753863815609941
"287",46157320,0.011641107045741
"288",43265297,0.0118784460325076
"289",45755448,0.0132614724315148
"290",43767237,0.00997106557748787
"291",48612151,0.266715124226961
"292",48795620,0.272730838198519
"293",45764974,0.275206425027505
"294",45824944,0.0594996456257024
"295",46876184,0.960718078762532
"296",48345797,0.0842026396740518
"297",43947712,0.00460710646928124
"298",44175840,0.0342366797317453
"299",49088404,0.154959803038912
"300",47593482,0.142713722349913
"301",47572314,0.128185284574413
"302",45990722,0.12392394513777
"303",48118204,0.193839838358396
"304",43285503,0.194817073384512
"305",49108884,0.463544380905002
"306",43445333,0.479127408895248
"307",46110854,0.000357923612057781
"308",43746427,0.000100580406990767
"309",44765339,0.21938969529134
"310",48925824,0.0412568380903857
"311",49127112,0.0231939932525647
"312",48677175,0.0283450161599429
"313",48832679,0.0314234531468023
"314",45164942,0.0407212789917418
"315",45163256,0.0394851718287367
"316",43441856,0.000477839525802828
"317",46914506,0.110040964458993
"318",43384244,0.104094165249408
"319",44335322,0.00633294142994313
"320",45625311,0.0445495468113205
"321",43775648,0.0254080819679005
"322",48477650,0.0778119905044591
"323",43132452,0.0179076741067883
"324",45822000,0.00279906884442237
"325",43717912,0.00517974684496428
"326",44313354,0.17146170982315
"327",45160508,0.00454627685185253
"328",43420584,0.00915934634692903
"329",48306197,0.00388662241493972
"330",48358473,0.00435551866422029
"331",43419302,0.46040432125315
"332",48156691,0.229963671836683
"333",48512530,0.839518736680018
"334",44806844,8.62036094710611e-05
"335",48115552,0.0216101393959342
"336",47539735,1.35130202237815e-07
"337",45811668,0.000552055017133991
"338",45535120,0.0655492312964878
"339",45640025,0.0191691554082812
"340",47039636,0.0570778924403687
"341",48276410,0.0132298096436219
"342",44180621,0.0395902027002887
"343",48335053,0.0562629875496129
"344",43911060,0.00111829621462237
"345",48286089,0.00115800381816973
"346",46001032,0.199233425129243
"347",44313958,0.00348372740751842
"348",46216752,0.00870646795166842
"349",43931418,0.00484953021580081
"350",43732966,0.0880501203145088
"351",48822992,0.0196146551478331
"352",48667716,0.0606522240823059
"353",45654072,0.00080676235227574
"354",43098411,0.00721293801284119
"355",47535487,0.0122719653318399
"356",43608508,0.667951778096369
"357",44803917,0.0353839695635525
"358",48488249,0.00188527632052199
"359",46234478,0.112499468503562
"360",48515258,0.114680846967722
"361",46994393,0.00237022750818181
"362",48764398,0.00220570461661091
"363",43763723,0.151329826127761
"364",45667654,0.258788333788952
"365",43549583,0.258115199479078
"366",44947196,0.00735642067187537
"367",46101939,0.749355683071932
"368",47541712,0.0197924384002103
"369",48832383,0.00625597257082695
"370",46005681,0.812334818227586
"371",43951980,0.0178797431566171
"372",45122710,0.0341542869052685
"373",43273328,0.0341542869052685
"374",44120026,0.0394833659925434
"375",48090677,0.000229077359505407
"376",45364819,4.17701642675016e-06
"377",45364674,3.95161367589871e-06
"378",45183978,2.50224091040145e-05
"379",45364443,2.16726305059797e-06
"380",43775752,7.23887719191923e-05
"381",43923383,0.00555914666736582
"382",43720014,0.00521964731923596
"383",48957762,0.000400999084360529
"384",48818905,0.000292050289302204
"385",43530881,0.0447916909499347
"386",48780115,0.0294740593094902
"387",45645325,0.0466968433851193
"388",44992504,0.0719874954222725
"389",43223216,0.000148669577191801
"390",43128797,0.24456104601112
"391",43547685,0.0114418230276887
"392",44115673,0.00933234918379372
"393",44115681,0.00933234918379372
"394",48120900,0.106901919162087
"395",48336184,0.00641775400196234
"396",44992871,0.011088445786503
"397",43767852,0.0184898818228232
"398",45653413,0.67568739518206
"399",43917877,0.138106843286453
"400",44393088,0.0790871602000545
"401",44378973,0.185083368046246
"402",45665060,0.0690935020964682
"403",48953821,0.0214526059675992
"404",45624570,0.209443815786345
"405",49127379,0.410633505559449
"406",43075554,0.0554939483195293
"407",45625976,0.701310040869821
"408",44187574,0.00402836739771022
"409",43516592,0.0282235589962117
"410",45808072,0.000557967465457952
"411",46869162,0.0687761467320503
"412",48459159,0.0458415512552041
"413",48343684,0.0436695571039864
"414",43605461,0.221292710251858
"415",46284909,0.0177849791158331
"416",49100929,0.0278013337452768
"417",43294146,0.350171736383606
"418",47010997,0.000831221396359561
"419",45950990,0.0113015640323535
"420",46108931,0.0884445276563698
"421",45333753,0.000165654267484899
"422",47046005,0.0399739315899193
"423",49093509,0.0347770015704927
"424",48150883,0.0629120103695753
"425",45111570,0.0251375754270237
"426",44570115,0.0118896167253151
"427",46269946,0.00765274182635492
"428",47518532,0.0995051276739813
"429",47019799,0.000898199811139401
"430",43593684,0.000465169299680524
"431",48937588,0.324842047159287
"432",44167190,0.301329924903284
"433",46110195,0.306099293624676
"434",43547192,0.309300939244544
"435",48314001,0.376210677633623
"436",44355275,0.0693306507096556
"437",46907547,0.00544519701894627
"438",49138472,0.0296975509899378
"439",45658017,0.0897355543692998
"440",48804426,0.530929815394362
"441",44186265,0.534433270856522
"442",43960265,0.000313319068148452
"443",43546965,0.726225898134939
"444",47538749,7.57511379593945e-05
"445",43535125,0.718092173328744
"446",44990089,0.672880457665496
"447",48519509,0.0183196180985937
"448",45984053,0.00126606879479559
"449",48291886,0.0204430520924377
"450",46248448,0.0119782880469174
"451",44354579,0.0202829086028967
"452",45664271,0.283351132386713
"453",45612171,0.361320906980393
"454",44920738,0.0890247870639769
"455",48207670,0.000148727173426077
"456",48983798,0.000256474491239191
"457",43404886,1.78413035174311e-05
"458",48620151,0.642713453417181
"459",43233736,0.720553124976861
"460",44325484,0.711025293662992
"461",48959187,0.0352356944446165
"462",48160607,0.0296549813163906
"463",43522058,1.05162335418326e-05
"464",49134176,8.75595436982257e-06
"465",46693368,0.143012390442824
"466",43948741,0.152698468537406
"467",43258940,0.129769903294939
"468",45326957,0.115159248466928
"469",43258879,0.0508643048981082
"470",43287640,0.102783149349944
"471",46006585,0.0238750451882523
"472",45641674,0.0653933734234927
"473",45824472,0.00355295469902672
"474",45159138,0.00747545149563189
"475",43284200,0.0629265521168712
"476",45130278,0.000207303110989598
"477",48929502,0.000332551389260459
"478",45296271,0.000561226089453256
"479",48465945,0.919862491115286
"480",43532552,0.00293946054938739
"481",48756932,0.462449237602886
"482",44530932,0.00368129602453373
"483",43448779,0.133572802689767
"484",44979055,0.00150110765451038
"485",48500096,0.175216381174224
"486",48517790,0.179785464125563
"487",44515851,0.0387900283194382
"488",47556145,0.156728438119484
"489",44182875,0.257179915808514
"490",45469145,0.00881459029182086
"491",48664295,0.0387670972408773
"492",45467799,0.119790957599935
"493",43606290,0.228327887779937
"494",48656651,0.0283673852880501
"495",43279358,0.0669481415337902
"496",43066118,0.666873564145612
"497",46889459,0.680363336064801
"498",44966813,0.529483822241039
"499",45170776,0.000916632352713091
"500",46746406,0.000972413905416923
"501",48169747,0.00109682692945318
"502",48594129,0.045373287969425
"503",43272888,1.81602815941298e-05
"504",45348661,0.022150987267251
"505",44370387,0.0220861601295157
"506",43286018,0.0885702516740627
"507",43569554,0.248256034985935
"508",44521197,0.00467102330549311
"509",45175042,0.210645009082171
"510",43790359,0.652955952432343
"511",43919741,0.0161751678304945
"512",45109673,0.285954238071434
"513",46763998,0.00410301824647039
"514",48207936,0.00475047690937622
"515",44503999,0.0287848169327328
"516",48655407,0.052201812312793
"517",43782282,0.0546804016157915
"518",46904303,0.0220444961807594
"519",48773190,0.151734646974517
"520",43776568,0.0881379622775302
"521",48086711,0.000487090759524585
"522",48276796,0.000468970220124365
"523",48479562,0.0491285125478897
"524",43775694,0.00166216028646467
"525",43429425,0.000888029416832258
"526",43952087,0.0766421238639669
"527",44372576,0.0788874084389339
"528",49133899,0.427389345172654
"529",43780416,0.0776517187378478
"530",47525244,0.378508003182431
"531",45158997,0.258292199040448
"532",43900480,0.667006395995086
"533",46078280,0.00303508729948516
"534",45780091,0.389775603684476
"535",45639598,0.0158400646199751
"536",43570377,0.01625084399641
"537",43608139,0.0204512625159855
"538",45295122,0.00207499854931493
"539",43232043,0.0753886004350885
"540",48323965,0.0565868446354296
"541",45618538,0.124840037330056
"542",48154465,0.392096920664896
"543",44789427,0.167713113365799
"544",44989179,0.0790807907571844
"545",46738279,0.235390790394797
"546",48330886,0.122739192571556
"547",43072941,0.093687511070875
"548",44181501,0.330818994237651
"549",43584641,0.18050490263785
"550",44334736,0.00276442758120865
"551",43100286,0.00276499129636698
"552",48112077,0.907700080706773
"553",49126354,0.908137589075457
"554",48979565,0.905249638709832
"555",43397825,0.105571981261495
"556",46274370,0.0112716273546891
"557",46749416,0.822906508903054
"558",44150331,0.0857162388772064
"559",44529643,0.0302696631335976
"560",45668545,0.0137224374808534
"561",43386589,0.149276663947756
"562",45640134,0.0180241456518196
"563",45344200,0.0213032805049391
"564",43918099,0.682050586036522
"565",43965238,0.673484695316915
"566",43963842,0.52465886420184
"567",46884280,0.0017686351681977
"568",46145848,0.00175473800494216
"569",43392931,0.0721847654125093
"570",48920411,0.955979725680416
"571",43752266,0.000159371660250864
"572",43293289,0.702009225030088
"573",43293237,0.707096328729947
"574",43246120,2.22044604925031e-16
"575",43735446,0.0865753075890012
"576",45016308,3.07655820280996e-06
"577",45750462,3.07733012450733e-06
"578",45289269,0.0422411524894612
"579",43087600,2.94498410863299e-08
"580",43113101,2.60437877641123e-08
"581",44581714,2.05185175876147e-05
"582",43445866,0.102442044316454
"583",46145104,0.0979951219784538
"584",43252349,0.216443153069543
"585",46869071,0.00137436215940891
"586",44792591,0.116377373467901
"587",43263266,0.000693082864819745
"588",43522098,0.599274201350175
"589",44383264,0.0361930002496253
"590",43771921,0.00399703791010921
"591",45610663,0.0033712768393233
"592",48161293,0.0030215193366324
"593",46745864,0.00334747277846556
"594",48462752,0.0075889047497791
"595",48605367,0.0343412421343012
"596",46725987,0.0272303634022357
"597",46239952,0.151173694948727
"598",46220501,0.0809846734355585
"599",48822738,0.0392696598679928
"600",44995589,0.0190903093787217
"601",46699541,0.391114209943291
"602",44943205,0.358607210393039
"603",43285699,0.658143540765904
"604",44809912,0.0143491381608254
"605",46269516,0.0151703642871789
"606",48345625,0.0413209351241323
"607",43292151,0.0930973427900517
"608",45825638,0.0633487430450435
"609",43770446,0.17532608578691
"610",46081619,0.20577807180189
"611",48162262,0.249664624885108
"612",43593046,0.00725004710641052
"613",43607681,8.97362998284173e-05
"614",45350080,0.00211674434805571
"615",47555356,8.9635059955264e-05
"616",45618343,9.16311467489364e-05
"617",45991347,0.001547502683795
"618",44967264,0.0142463972361901
"619",46272374,0.236301734037782
"620",43930039,0.0207547758143871
"621",43124630,0.011865017482349
"622",49156397,0.244716419188722
"623",43908833,9.43940754693078e-05
"624",48794965,0.164616024160144
"625",44821697,0.759959011514044
"626",44561338,0.517912258569071
"627",46140681,0.498154795956475
"628",44743573,0.0116045732618215
"629",49106631,0.00903777745024709
"630",48804534,0.0105437619062363
"631",43951491,0.411000184790703
"632",48980124,0.951762642829879
"633",48511476,0.0144223564688904
"634",43918069,0.0642354301965768
"635",45135440,0.268901351669783
"636",45753788,0.0537985265624351
"637",48959835,0.347001863053423
"638",44512688,0.79557992352175
"639",44119153,0.885359096242887
"640",43557123,0.00507339279948748
"641",43543694,0.416018405869593
"642",44151985,0.0123715782939163
"643",43962548,0.223421650918574
"644",44125949,0.0176721804571449
"645",43611057,0.223432230815425
"646",48916460,0.223514947097174
"647",49162573,0.282064303625408
"648",46142402,0.159480879510467
"649",46272704,0.0984852550238431
"650",46001622,0.0624492724766916
"651",44732356,0.125690248205913
"652",43228919,0.479536916341805
"653",43535188,0.2021378883615
"654",45113749,0.0767317328500061
"655",48760289,0.0153858915191082
"656",44749036,0.000426620782607247
"657",45491462,0.00763404480083325
"658",45295198,0.805473923069217
"659",43767349,0.0145514917244824
"660",43955474,0.0510682728678145
"661",45328034,0.0117255369111322
"662",43963219,0.0297514002819973
"663",45681179,0.311827793463363
"664",48339785,0.0483231761156756
"665",45669482,0.0244092573818516
"666",44142682,0.0555810711525116
"667",45607701,0.182499059489721
"668",45337121,0.0106073591426136
"669",48955728,0.0102935523355803
"670",47562768,0.00728984747149287
"671",43129021,0.204063169312767
"672",46911689,0.833732845707411
"673",46272184,0.314115425790355
"674",48080540,0.000322302372415524
"675",48318086,0.681200609972343
"676",43382521,0.289049193832207
"677",49098895,0.299033369655078
"678",43420638,2.17624372220792e-05
"679",48981276,0.542476372158071
"680",46994611,0.000512645231449952
"681",43085559,0.119169318051931
"682",46696750,0.249157970440813
"683",43781632,0.605690349806978
"684",43597747,7.15745779143243e-07
"685",43380638,0.309756520198609
"686",48910283,0.960616425143222
"687",45515799,0.0253526021043947
"688",48345974,0.0775500624915275
"689",45333853,0.736279351274339
"690",45670695,0.746595661096556
"691",45652374,0.742315861005948
"692",44339401,0.0486194957278831
"693",48475686,0.0164986722615098
"694",46263598,0.147564874464564
"695",45522048,0.109373587345403
"696",45174362,0.999744186753999
"697",45830152,0.999740851318746
"698",46269024,0.0229811728971659
"699",48606977,0.0380572793867753
"700",44960844,0.92022781416496
"701",43261936,0.28655507838374
"702",48090404,3.94288062570132e-08
"703",45525653,4.14789763460333e-07
"704",43242293,4.31836166978019e-08
"705",43948839,8.28546874374918e-08
"706",43386043,0.0466815044101939
"707",44373901,0.595507655298282
"708",43906602,0.275414002649516
"709",45980972,0.0116871770954645
"710",43594031,0.394132071584392
"711",49161251,5.68456194156193e-07
"712",48089822,0.0268432593533531
"713",44815440,0.00932868362495772
"714",44127261,0.262445989382438
"715",43114199,0.00554432048320114
"716",48463281,0.326210263021301
"717",47043860,0.00443834899372668
"718",48749962,0.0481483404290317
"719",44341461,0.683139805032423
"720",44375136,0.00602872320921464
"721",45161503,0.105902855894749
"722",43239564,0.445320546317429
"723",45162626,0.0150850149815843
"724",45661683,0.0227628589461583
"725",46084475,0.0655687885264914
"726",43617297,2.75001580190483e-05
"727",43905314,0.0049201410486334
"728",45339576,0.00474782019088598
"729",45310300,0.00479906773526485
"730",43590287,0.0202765702687258
"731",44781448,0.267106653277161
"732",44926107,0.463768005087353
"733",48787950,0.940772868733317
"734",45507866,0.00493002925280701
"735",46280905,0.86153805976553
"736",48906770,1.00977186744781e-05
"737",46701394,0.0443308647914697
"738",48928156,0.0312745121396638
"739",48599863,0.314715487630067
"740",45323330,0.453845802432913
"741",46756627,0.00808439418291147
"742",48636826,0.00835951912320552
"743",46084313,0.00804966485479831
"744",45002029,0.00968574089436649
"745",48351083,0.00804155597875928
"746",45168912,0.772024962800928
"747",43608929,0.014956903258347
"748",45939879,0.0149200467930557
"749",47003058,0.0292824283263927
"750",44924651,0.0622901557535833
"751",43230095,0.0619032707421265
"752",48307881,0.0624268813788077
"753",48364086,0.197412081203554
"754",44928159,0.126557658968653
"755",43535728,5.90561830397926e-05
"756",47007627,0.00581133529350909
"757",45000069,0.192572062734903
"758",48104170,0.0253983422276122
"759",48457954,0.0247193312763977
"760",44784256,0.0786579582927415
"761",45130624,0.0165490654069848
"762",45468322,0.0167474347410341
"763",43947955,0.043663191963951
"764",43762973,0.00386956752369685
"765",44942183,0.758604035290988
"766",44578073,0.00516891919152622
"767",47538615,0.0294071848963418
"768",46274876,0.166108719036762
"769",45350146,0.215427341263711
"770",45334154,0.706215733589996
"771",48362582,0.0477807505959873
"772",45308837,7.22014056808556e-07
"773",45141377,0.00282623122342968
"774",43372059,0.00705019336857365
"775",44171753,0.0793125532963697
"776",43240427,0.00898196181457052
"777",44568843,0.000588266933824792
"778",48123899,0.00035534714256185
"779",46869788,0.0101471540917118
"780",48279255,0.318725117693123
"781",44184883,0.000167768854104935
"782",47593639,6.1718492202946e-05
"783",45792336,0.010041632904823
"784",49137025,0.0438222940759813
"785",48794856,0.764572466247691
"786",46083943,0.163157593165835
"787",45343614,0.166256952984364
"788",45136689,0.0622838091851932
"789",43951524,0.0563709373251249
"790",45165123,0.173341694031691
"791",43532700,0.00181690581579703
"792",44969830,0.122709324288924
"793",46705518,0.007311880843721
"794",48165246,0.0538425773840328
"795",44121283,3.92299194815215e-08
"796",45167968,4.23569182154064e-08
"797",43450048,0.0364380181583956
"798",43063165,0.00190975222139901
"799",43944509,0.0027293769218785
"800",43371682,0.00097638463989997
"801",43728570,0.306864608120507
"802",44118973,0.121505444268566
"803",47577410,0.08136856608753
"804",43779565,0.150832954371492
"805",44931582,0.798595028470397
"806",48788070,0.766028380222214
"807",46278606,7.21490794623047e-06
"808",48920206,7.20494164281457e-06
"809",48281640,0.289425170892763
"810",45756433,0.0323552181642802
"811",44994423,0.0154958427853011
"812",45820358,0.000211930982233062
"813",44385354,0.00799108834069073
"814",44739377,0.0764561454584751
"815",49094732,0.000198466243838564
"816",45524947,0.0095568508661708
"817",48345926,0.000921412183826881
"818",47523284,0.00131530856602232
"819",45301503,0.217316373516711
"820",43262806,0.0604000411223874
"821",45672940,0.0101939533475205
"822",45616091,0.435805583899637
"823",44802152,0.551195291744563
"824",46264313,0.0292788829473173
"825",48957909,0.129370411504343
"826",44988691,0.0177017073505844
"827",44581991,0.130460035809893
"828",43217304,0.00260052869338133
"829",48962296,0.0142012045391856
"830",45669598,0.328800320757277
"831",45167753,0.322432137215769
"832",49088538,0.0416508169478584
"833",43121134,0.0051259218683982
"834",43760387,0.00174619284789388
"835",44363963,0.00174619284789388
"836",45130917,0.00197909835600751
"837",45328939,0.0023872629336217
"838",45364624,0.000778806620161169
"839",43591854,0.134612226829746
"840",44813752,0.0269861364118535
"841",48608164,0.332939301241706
"842",43214063,0.40038252735819
"843",48344728,0.0385866863040214
"844",43097718,0.130096047798171
"845",47556652,0.011080188283548
"846",46887866,0.046191764652389
"847",43280813,0.101292352098094
"848",44767925,0.112811728247738
"849",46275460,0.389987320254027
"850",48804045,0.0280733370274311
"851",48621717,0.025087505495278
"852",45166098,0.185065499280168
"853",45135654,0.391986538650244
"854",46725694,0.448648271611241
"855",43539129,0.737773937969929
"856",48755284,0.67476709440729
"857",48809825,0.0150587888012944
"858",45623199,0.0138874980220948
"859",46102795,0.0430061027343048
"860",43378414,0.299804980654919
"861",46990300,0.00123425801696182
"862",45537454,0.0413724857764418
"863",45141372,2.70096646810856e-05
"864",43225649,1.57825027176457e-05
"865",46102265,2.62349945538349e-05
"866",43784884,0.0348192995509302
"867",45528245,0.0921161677153366
"868",43092649,0.292058805563337
"869",43531811,0.125350577524291
"870",44126948,0.0775504780668268
"871",48164934,0.238278571205222
"872",48365880,0.287410136047115
"873",46852686,0.0127476579916431
"874",45645610,0.000947178119919684
"875",46137876,0.00159329663490215
"876",45523609,0.169821512368794
"877",43289799,0.294283823924597
"878",45179480,0.00492120098144275
"879",48985467,0.409118226123315
"880",44561869,0.105281983615729
"881",43121810,0.108020362859438
"882",43567191,0.0481860307531463
"883",44924524,0.00116808841685024
"884",46904227,0.453490584478071
"885",48922540,0.00883580866961623
"886",49164045,0.0288659368141039
"887",48943575,0.292544163564723
